met_day,prcp_mean,prcp_max,prcp_min,prcp_std,n_stations,year,significant_rain,days_since_rain,rain_category
2009-12-13,0.1,0.6,0.0,0.175,16,2009,False,4.0,3-7 days
2009-12-14,0.294,1.5,0.0,0.417,16,2009,False,5.0,3-7 days
2009-12-15,0.338,1.2,0.0,0.411,16,2009,False,6.0,3-7 days
2009-12-16,0.0,0.0,0.0,0.0,16,2009,False,7.0,3-7 days
2009-12-17,3.656,5.3,1.6,1.022,16,2009,True,0.0,0-2 days
2009-12-18,2.112,6.3,0.0,1.583,16,2009,True,0.0,0-2 days
2009-12-19,0.369,3.0,0.0,0.775,16,2009,False,1.0,0-2 days
2009-12-20,1.488,5.6,0.0,1.337,16,2009,True,0.0,0-2 days
2009-12-21,0.0,0.0,0.0,0.0,16,2009,False,1.0,0-2 days
2009-12-22,9.269,15.0,5.7,2.38,16,2009,True,0.0,0-2 days
2009-12-23,0.494,2.4,0.0,0.736,16,2009,False,1.0,0-2 days
2009-12-24,9.7,16.0,5.2,3.31,16,2009,True,0.0,0-2 days
2009-12-25,0.819,2.3,0.0,0.558,16,2009,False,1.0,0-2 days
2009-12-26,1.419,2.7,0.0,0.702,16,2009,True,0.0,0-2 days
2009-12-27,0.506,1.7,0.0,0.518,16,2009,False,1.0,0-2 days
2009-12-28,0.219,3.5,0.0,0.875,16,2009,False,2.0,0-2 days
2009-12-29,0.606,2.8,0.0,0.927,16,2009,False,3.0,3-7 days
2009-12-30,12.269,14.8,9.5,1.465,16,2009,True,0.0,0-2 days
2009-12-31,5.631,7.9,3.8,1.061,16,2009,True,0.0,0-2 days
2010-01-01,0.031,0.2,0.0,0.07,16,2010,False,1.0,0-2 days
2010-01-02,0.012,0.1,0.0,0.033,17,2010,False,2.0,0-2 days
2010-01-03,0.0,0.0,0.0,0.0,17,2010,False,3.0,3-7 days
2010-01-04,0.0,0.0,0.0,0.0,17,2010,False,4.0,3-7 days
2010-01-05,0.024,0.2,0.0,0.066,17,2010,False,5.0,3-7 days
2010-01-06,4.618,8.8,1.6,2.001,17,2010,True,0.0,0-2 days
2010-01-07,2.888,6.6,0.4,1.527,17,2010,True,0.0,0-2 days
2010-01-08,0.218,1.1,0.0,0.309,17,2010,False,1.0,0-2 days
2010-01-09,0.035,0.2,0.0,0.07,17,2010,False,2.0,0-2 days
2010-01-10,0.388,3.9,0.0,0.922,17,2010,False,3.0,3-7 days
2010-01-11,2.229,3.6,1.3,0.7,17,2010,True,0.0,0-2 days
2010-01-12,0.176,1.6,0.0,0.385,17,2010,False,1.0,0-2 days
2010-01-13,1.876,4.5,0.1,1.28,17,2010,True,0.0,0-2 days
2010-01-14,7.4,11.1,4.3,2.211,17,2010,True,0.0,0-2 days
2010-01-15,1.847,5.4,0.1,1.576,17,2010,True,0.0,0-2 days
2010-01-16,1.124,2.7,0.0,0.905,17,2010,True,0.0,0-2 days
2010-01-17,8.741,12.5,4.0,2.158,17,2010,True,0.0,0-2 days
2010-01-18,0.1,0.8,0.0,0.194,17,2010,False,1.0,0-2 days
2010-01-19,0.1,1.4,0.0,0.343,17,2010,False,2.0,0-2 days
2010-01-20,0.1,0.8,0.0,0.25,17,2010,False,3.0,3-7 days
2010-01-21,1.259,3.9,0.0,1.302,17,2010,True,0.0,0-2 days
2010-01-22,1.547,3.6,0.0,0.977,17,2010,True,0.0,0-2 days
2010-01-23,5.541,9.3,2.6,2.097,17,2010,True,0.0,0-2 days
2010-01-24,0.012,0.1,0.0,0.033,17,2010,False,1.0,0-2 days
2010-01-25,2.641,5.3,1.0,1.157,17,2010,True,0.0,0-2 days
2010-01-26,0.547,1.5,0.0,0.4,17,2010,False,1.0,0-2 days
2010-01-27,0.0,0.0,0.0,0.0,17,2010,False,2.0,0-2 days
2010-01-28,0.741,2.2,0.0,0.505,17,2010,False,3.0,3-7 days
2010-01-29,7.765,9.2,6.6,0.773,17,2010,True,0.0,0-2 days
2010-01-30,0.382,1.2,0.0,0.338,17,2010,False,1.0,0-2 days
2010-01-31,0.0,0.0,0.0,0.0,17,2010,False,2.0,0-2 days
2010-02-01,0.024,0.2,0.0,0.056,17,2010,False,3.0,3-7 days
2010-02-02,0.294,0.7,0.1,0.166,18,2010,False,4.0,3-7 days
2010-02-03,1.889,3.7,0.8,0.972,18,2010,True,0.0,0-2 days
2010-02-04,1.272,2.3,0.3,0.521,18,2010,True,0.0,0-2 days
2010-02-05,3.433,4.7,2.0,0.77,18,2010,True,0.0,0-2 days
2010-02-06,0.233,0.5,0.0,0.178,18,2010,False,1.0,0-2 days
2010-02-07,0.05,0.3,0.0,0.099,18,2010,False,2.0,0-2 days
2010-02-08,0.461,1.0,0.0,0.285,18,2010,False,3.0,3-7 days
2010-02-09,0.528,1.3,0.0,0.391,18,2010,False,4.0,3-7 days
2010-02-10,0.056,0.2,0.0,0.086,18,2010,False,5.0,3-7 days
2010-02-11,0.017,0.1,0.0,0.038,18,2010,False,6.0,3-7 days
2010-02-12,1.028,1.9,0.2,0.53,18,2010,True,0.0,0-2 days
2010-02-13,0.9,2.2,0.0,0.715,18,2010,False,1.0,0-2 days
2010-02-14,0.811,1.5,0.0,0.478,18,2010,False,2.0,0-2 days
2010-02-15,0.894,3.4,0.0,0.818,18,2010,False,3.0,3-7 days
2010-02-16,4.422,8.8,1.5,2.204,18,2010,True,0.0,0-2 days
2010-02-17,16.233,27.8,9.5,4.7,18,2010,True,0.0,0-2 days
2010-02-18,0.117,0.9,0.0,0.287,18,2010,False,1.0,0-2 days
2010-02-19,7.039,10.8,2.0,2.418,18,2010,True,0.0,0-2 days
2010-02-20,0.028,0.2,0.0,0.057,18,2010,False,1.0,0-2 days
2010-02-21,1.306,3.8,0.0,1.129,18,2010,True,0.0,0-2 days
2010-02-22,14.978,18.7,11.9,2.144,18,2010,True,0.0,0-2 days
2010-02-23,2.772,5.6,0.4,1.34,18,2010,True,0.0,0-2 days
2010-02-24,3.772,6.9,1.8,1.092,18,2010,True,0.0,0-2 days
2010-02-25,4.283,6.6,2.5,1.063,18,2010,True,0.0,0-2 days
2010-02-26,8.844,13.2,5.6,1.838,18,2010,True,0.0,0-2 days
2010-02-27,1.306,2.3,0.8,0.373,18,2010,True,0.0,0-2 days
2010-02-28,14.606,20.9,9.9,3.274,18,2010,True,0.0,0-2 days
2010-03-01,3.8,6.2,1.8,1.423,18,2010,True,0.0,0-2 days
2010-03-02,0.006,0.1,0.0,0.025,16,2010,False,1.0,0-2 days
2010-03-03,0.006,0.1,0.0,0.025,16,2010,False,2.0,0-2 days
2010-03-04,0.0,0.0,0.0,0.0,16,2010,False,3.0,3-7 days
2010-03-05,0.0,0.0,0.0,0.0,16,2010,False,4.0,3-7 days
2010-03-06,0.0,0.0,0.0,0.0,16,2010,False,5.0,3-7 days
2010-03-07,0.0,0.0,0.0,0.0,16,2010,False,6.0,3-7 days
2010-03-08,0.0,0.0,0.0,0.0,16,2010,False,7.0,3-7 days
2010-03-09,0.0,0.0,0.0,0.0,16,2010,False,8.0,8-14 days
2010-03-10,0.0,0.0,0.0,0.0,16,2010,False,9.0,8-14 days
2010-03-11,0.0,0.0,0.0,0.0,16,2010,False,10.0,8-14 days
2010-03-12,0.194,1.0,0.0,0.289,16,2010,False,11.0,8-14 days
2010-03-13,1.225,2.9,0.4,0.755,16,2010,True,0.0,0-2 days
2010-03-14,0.012,0.2,0.0,0.05,16,2010,False,1.0,0-2 days
2010-03-15,0.0,0.0,0.0,0.0,16,2010,False,2.0,0-2 days
2010-03-16,0.0,0.0,0.0,0.0,16,2010,False,3.0,3-7 days
2010-03-17,0.0,0.0,0.0,0.0,16,2010,False,4.0,3-7 days
2010-03-18,0.0,0.0,0.0,0.0,16,2010,False,5.0,3-7 days
2010-03-19,0.675,2.0,0.0,0.665,16,2010,False,6.0,3-7 days
2010-03-20,4.525,12.2,2.4,2.335,16,2010,True,0.0,0-2 days
2010-03-21,2.719,6.0,1.2,1.329,16,2010,True,0.0,0-2 days
2010-03-22,0.012,0.2,0.0,0.05,16,2010,False,1.0,0-2 days
2010-03-23,0.544,1.1,0.0,0.361,16,2010,False,2.0,0-2 days
2010-03-24,1.062,2.8,0.0,1.016,16,2010,True,0.0,0-2 days
2010-03-25,3.975,5.4,1.7,0.948,16,2010,True,0.0,0-2 days
2010-03-26,3.881,6.0,2.2,1.039,16,2010,True,0.0,0-2 days
2010-03-27,0.475,1.1,0.0,0.307,16,2010,False,1.0,0-2 days
2010-03-28,1.656,4.2,0.2,1.16,16,2010,True,0.0,0-2 days
2010-03-29,2.738,3.5,1.8,0.495,16,2010,True,0.0,0-2 days
2010-03-30,4.725,12.5,1.5,2.768,16,2010,True,0.0,0-2 days
2010-03-31,4.662,6.4,2.6,1.11,16,2010,True,0.0,0-2 days
2010-04-01,0.625,2.3,0.0,0.592,16,2010,False,1.0,0-2 days
2010-04-02,2.693,5.0,0.9,1.467,15,2010,True,0.0,0-2 days
2010-04-03,7.6,11.3,3.6,2.215,15,2010,True,0.0,0-2 days
2010-04-04,2.827,8.1,0.1,2.63,15,2010,True,0.0,0-2 days
2010-04-05,0.133,0.9,0.0,0.313,15,2010,False,1.0,0-2 days
2010-04-06,0.0,0.0,0.0,0.0,15,2010,False,2.0,0-2 days
2010-04-07,0.013,0.1,0.0,0.035,15,2010,False,3.0,3-7 days
2010-04-08,0.533,1.4,0.0,0.419,15,2010,False,4.0,3-7 days
2010-04-09,0.013,0.2,0.0,0.052,15,2010,False,5.0,3-7 days
2010-04-10,0.0,0.0,0.0,0.0,15,2010,False,6.0,3-7 days
2010-04-11,0.0,0.0,0.0,0.0,15,2010,False,7.0,3-7 days
2010-04-12,0.0,0.0,0.0,0.0,15,2010,False,8.0,8-14 days
2010-04-13,0.0,0.0,0.0,0.0,15,2010,False,9.0,8-14 days
2010-04-14,0.0,0.0,0.0,0.0,15,2010,False,10.0,8-14 days
2010-04-15,0.0,0.0,0.0,0.0,15,2010,False,11.0,8-14 days
2010-04-16,0.0,0.0,0.0,0.0,15,2010,False,12.0,8-14 days
2010-04-17,0.0,0.0,0.0,0.0,15,2010,False,13.0,8-14 days
2010-04-18,0.0,0.0,0.0,0.0,15,2010,False,14.0,8-14 days
2010-04-19,0.0,0.0,0.0,0.0,15,2010,False,15.0,15+ days
2010-04-20,0.0,0.0,0.0,0.0,15,2010,False,16.0,15+ days
2010-04-21,0.0,0.0,0.0,0.0,15,2010,False,17.0,15+ days
2010-04-22,0.0,0.0,0.0,0.0,15,2010,False,18.0,15+ days
2010-04-23,0.0,0.0,0.0,0.0,15,2010,False,19.0,15+ days
2010-04-24,0.0,0.0,0.0,0.0,15,2010,False,20.0,15+ days
2010-04-25,1.033,1.7,0.0,0.413,15,2010,True,0.0,0-2 days
2010-04-26,0.2,0.7,0.0,0.214,15,2010,False,1.0,0-2 days
2010-04-27,0.0,0.0,0.0,0.0,15,2010,False,2.0,0-2 days
2010-04-28,0.0,0.0,0.0,0.0,15,2010,False,3.0,3-7 days
2010-04-29,0.0,0.0,0.0,0.0,15,2010,False,4.0,3-7 days
2010-04-30,2.88,7.6,0.6,1.81,15,2010,True,0.0,0-2 days
2010-05-01,2.607,6.8,0.0,2.146,15,2010,True,0.0,0-2 days
2010-05-02,21.744,60.2,4.7,13.99,16,2010,True,0.0,0-2 days
2010-05-03,4.05,5.8,1.0,1.368,16,2010,True,0.0,0-2 days
2010-05-04,0.094,0.3,0.0,0.106,16,2010,False,1.0,0-2 days
2010-05-05,0.0,0.0,0.0,0.0,16,2010,False,2.0,0-2 days
2010-05-06,0.0,0.0,0.0,0.0,16,2010,False,3.0,3-7 days
2010-05-07,0.0,0.0,0.0,0.0,16,2010,False,4.0,3-7 days
2010-05-08,0.419,1.2,0.0,0.362,16,2010,False,5.0,3-7 days
2010-05-09,0.55,2.4,0.0,0.776,16,2010,False,6.0,3-7 days
2010-05-10,0.019,0.3,0.0,0.075,16,2010,False,7.0,3-7 days
2010-05-11,0.0,0.0,0.0,0.0,16,2010,False,8.0,8-14 days
2010-05-12,0.0,0.0,0.0,0.0,16,2010,False,9.0,8-14 days
2010-05-13,0.006,0.1,0.0,0.025,16,2010,False,10.0,8-14 days
2010-05-14,0.0,0.0,0.0,0.0,16,2010,False,11.0,8-14 days
2010-05-15,0.0,0.0,0.0,0.0,16,2010,False,12.0,8-14 days
2010-05-16,0.0,0.0,0.0,0.0,16,2010,False,13.0,8-14 days
2010-05-17,5.969,9.0,3.8,1.619,16,2010,True,0.0,0-2 days
2010-05-18,0.012,0.2,0.0,0.05,16,2010,False,1.0,0-2 days
2010-05-19,0.0,0.0,0.0,0.0,16,2010,False,2.0,0-2 days
2010-05-20,0.0,0.0,0.0,0.0,16,2010,False,3.0,3-7 days
2010-05-21,0.0,0.0,0.0,0.0,16,2010,False,4.0,3-7 days
2010-05-22,0.0,0.0,0.0,0.0,16,2010,False,5.0,3-7 days
2010-05-23,0.0,0.0,0.0,0.0,16,2010,False,6.0,3-7 days
2010-05-24,0.0,0.0,0.0,0.0,16,2010,False,7.0,3-7 days
2010-05-25,0.0,0.0,0.0,0.0,16,2010,False,8.0,8-14 days
2010-05-26,0.0,0.0,0.0,0.0,16,2010,False,9.0,8-14 days
2010-05-27,1.694,3.1,0.8,0.681,16,2010,True,0.0,0-2 days
2010-05-28,0.05,0.6,0.0,0.151,16,2010,False,1.0,0-2 days
2010-05-29,0.019,0.2,0.0,0.054,16,2010,False,2.0,0-2 days
2010-05-30,3.231,6.0,1.0,1.426,16,2010,True,0.0,0-2 days
2010-05-31,0.0,0.0,0.0,0.0,16,2010,False,1.0,0-2 days
2010-06-01,0.0,0.0,0.0,0.0,16,2010,False,2.0,0-2 days
2010-06-02,5.406,12.1,2.1,3.012,17,2010,True,0.0,0-2 days
2010-06-03,0.0,0.0,0.0,0.0,17,2010,False,1.0,0-2 days
2010-06-04,0.012,0.2,0.0,0.049,17,2010,False,2.0,0-2 days
2010-06-05,0.0,0.0,0.0,0.0,17,2010,False,3.0,3-7 days
2010-06-06,0.953,4.4,0.0,1.39,17,2010,False,4.0,3-7 days
2010-06-07,0.353,1.8,0.0,0.543,17,2010,False,5.0,3-7 days
2010-06-08,6.782,9.6,4.2,1.565,17,2010,True,0.0,0-2 days
2010-06-09,1.671,5.5,0.0,1.766,17,2010,True,0.0,0-2 days
2010-06-10,0.412,1.7,0.0,0.561,17,2010,False,1.0,0-2 days
2010-06-11,0.488,2.2,0.0,0.65,17,2010,False,2.0,0-2 days
2010-06-12,0.018,0.2,0.0,0.053,17,2010,False,3.0,3-7 days
2010-06-13,0.0,0.0,0.0,0.0,17,2010,False,4.0,3-7 days
2010-06-14,0.0,0.0,0.0,0.0,17,2010,False,5.0,3-7 days
2010-06-15,0.653,5.8,0.0,1.444,17,2010,False,6.0,3-7 days
2010-06-16,0.0,0.0,0.0,0.0,17,2010,False,7.0,3-7 days
2010-06-17,0.0,0.0,0.0,0.0,17,2010,False,8.0,8-14 days
2010-06-18,0.0,0.0,0.0,0.0,17,2010,False,9.0,8-14 days
2010-06-19,0.682,1.8,0.0,0.548,17,2010,False,10.0,8-14 days
2010-06-20,0.047,0.6,0.0,0.15,17,2010,False,11.0,8-14 days
2010-06-21,0.0,0.0,0.0,0.0,17,2010,False,12.0,8-14 days
2010-06-22,0.0,0.0,0.0,0.0,17,2010,False,13.0,8-14 days
2010-06-23,0.0,0.0,0.0,0.0,17,2010,False,14.0,8-14 days
2010-06-24,0.0,0.0,0.0,0.0,17,2010,False,15.0,15+ days
2010-06-25,0.0,0.0,0.0,0.0,17,2010,False,16.0,15+ days
2010-06-26,0.0,0.0,0.0,0.0,17,2010,False,17.0,15+ days
2010-06-27,0.0,0.0,0.0,0.0,17,2010,False,18.0,15+ days
2010-06-28,0.0,0.0,0.0,0.0,17,2010,False,19.0,15+ days
2010-06-29,1.712,7.4,0.0,1.709,17,2010,True,0.0,0-2 days
2010-06-30,0.0,0.0,0.0,0.0,17,2010,False,1.0,0-2 days
2010-07-01,0.0,0.0,0.0,0.0,17,2010,False,2.0,0-2 days
2010-07-02,0.0,0.0,0.0,0.0,14,2010,False,3.0,3-7 days
2010-07-03,0.129,1.6,0.0,0.427,14,2010,False,4.0,3-7 days
2010-07-04,0.0,0.0,0.0,0.0,14,2010,False,5.0,3-7 days
2010-07-05,0.0,0.0,0.0,0.0,14,2010,False,6.0,3-7 days
2010-07-06,0.0,0.0,0.0,0.0,14,2010,False,7.0,3-7 days
2010-07-07,0.0,0.0,0.0,0.0,14,2010,False,8.0,8-14 days
2010-07-08,0.029,0.2,0.0,0.061,14,2010,False,9.0,8-14 days
2010-07-09,0.0,0.0,0.0,0.0,14,2010,False,10.0,8-14 days
2010-07-10,0.0,0.0,0.0,0.0,14,2010,False,11.0,8-14 days
2010-07-11,0.0,0.0,0.0,0.0,14,2010,False,12.0,8-14 days
2010-07-12,0.364,2.5,0.0,0.885,14,2010,False,13.0,8-14 days
2010-07-13,1.729,3.0,0.4,0.765,14,2010,True,0.0,0-2 days
2010-07-14,0.214,1.0,0.0,0.313,14,2010,False,1.0,0-2 days
2010-07-15,5.629,11.2,1.9,3.063,14,2010,True,0.0,0-2 days
2010-07-16,2.293,4.9,0.6,1.151,14,2010,True,0.0,0-2 days
2010-07-17,0.093,0.8,0.0,0.22,14,2010,False,1.0,0-2 days
2010-07-18,0.0,0.0,0.0,0.0,14,2010,False,2.0,0-2 days
2010-07-19,0.0,0.0,0.0,0.0,14,2010,False,3.0,3-7 days
2010-07-20,0.0,0.0,0.0,0.0,14,2010,False,4.0,3-7 days
2010-07-21,0.0,0.0,0.0,0.0,14,2010,False,5.0,3-7 days
2010-07-22,0.0,0.0,0.0,0.0,14,2010,False,6.0,3-7 days
2010-07-23,2.136,5.5,0.0,1.666,14,2010,True,0.0,0-2 days
2010-07-24,0.0,0.0,0.0,0.0,14,2010,False,1.0,0-2 days
2010-07-25,0.064,0.2,0.0,0.084,14,2010,False,2.0,0-2 days
2010-07-26,0.093,0.8,0.0,0.213,14,2010,False,3.0,3-7 days
2010-07-27,0.229,1.1,0.0,0.338,14,2010,False,4.0,3-7 days
2010-07-28,0.079,1.0,0.0,0.267,14,2010,False,5.0,3-7 days
2010-07-29,0.0,0.0,0.0,0.0,14,2010,False,6.0,3-7 days
2010-07-30,0.014,0.2,0.0,0.053,14,2010,False,7.0,3-7 days
2010-07-31,0.893,2.7,0.0,0.829,14,2010,False,8.0,8-14 days
2010-08-01,0.057,0.5,0.0,0.14,14,2010,False,9.0,8-14 days
2010-08-02,0.013,0.2,0.0,0.052,15,2010,False,10.0,8-14 days
2010-08-03,0.0,0.0,0.0,0.0,15,2010,False,11.0,8-14 days
2010-08-04,0.033,0.2,0.0,0.072,15,2010,False,12.0,8-14 days
2010-08-05,6.293,15.7,2.0,4.074,15,2010,True,0.0,0-2 days
2010-08-06,0.0,0.0,0.0,0.0,15,2010,False,1.0,0-2 days
2010-08-07,2.107,4.3,0.6,1.04,15,2010,True,0.0,0-2 days
2010-08-08,2.987,7.3,0.1,2.336,15,2010,True,0.0,0-2 days
2010-08-09,0.0,0.0,0.0,0.0,15,2010,False,1.0,0-2 days
2010-08-10,7.413,13.1,3.0,3.235,15,2010,True,0.0,0-2 days
2010-08-11,4.56,12.4,0.0,3.966,15,2010,True,0.0,0-2 days
2010-08-12,0.0,0.0,0.0,0.0,15,2010,False,1.0,0-2 days
2010-08-13,0.64,2.1,0.1,0.526,15,2010,False,2.0,0-2 days
2010-08-14,4.513,8.6,2.5,1.942,15,2010,True,0.0,0-2 days
2010-08-15,5.027,18.6,0.6,4.637,15,2010,True,0.0,0-2 days
2010-08-16,0.0,0.0,0.0,0.0,15,2010,False,1.0,0-2 days
2010-08-17,0.56,1.0,0.0,0.272,15,2010,False,2.0,0-2 days
2010-08-18,5.033,35.6,0.0,9.85,15,2010,True,0.0,0-2 days
2010-08-19,0.667,3.0,0.0,1.045,15,2010,False,1.0,0-2 days
2010-08-20,0.053,0.2,0.0,0.083,15,2010,False,2.0,0-2 days
2010-08-21,0.02,0.3,0.0,0.077,15,2010,False,3.0,3-7 days
2010-08-22,0.38,1.2,0.0,0.463,15,2010,False,4.0,3-7 days
2010-08-23,24.367,28.5,17.0,3.35,15,2010,True,0.0,0-2 days
2010-08-24,1.487,3.5,0.0,1.159,15,2010,True,0.0,0-2 days
2010-08-25,0.64,1.9,0.0,0.619,15,2010,False,1.0,0-2 days
2010-08-26,22.22,25.6,19.1,2.349,15,2010,True,0.0,0-2 days
2010-08-27,7.62,15.3,3.4,3.277,15,2010,True,0.0,0-2 days
2010-08-28,0.227,1.3,0.0,0.395,15,2010,False,1.0,0-2 days
2010-08-29,0.373,1.0,0.0,0.367,15,2010,False,2.0,0-2 days
2010-08-30,1.447,2.7,0.3,0.667,15,2010,True,0.0,0-2 days
2010-08-31,0.007,0.1,0.0,0.026,15,2010,False,1.0,0-2 days
2010-09-01,0.0,0.0,0.0,0.0,15,2010,False,2.0,0-2 days
2010-09-02,0.0,0.0,0.0,0.0,14,2010,False,3.0,3-7 days
2010-09-03,0.0,0.0,0.0,0.0,14,2010,False,4.0,3-7 days
2010-09-04,0.0,0.0,0.0,0.0,14,2010,False,5.0,3-7 days
2010-09-05,0.0,0.0,0.0,0.0,14,2010,False,6.0,3-7 days
2010-09-06,0.0,0.0,0.0,0.0,14,2010,False,7.0,3-7 days
2010-09-07,10.843,18.0,7.4,2.388,14,2010,True,0.0,0-2 days
2010-09-08,2.307,5.3,0.0,1.557,14,2010,True,0.0,0-2 days
2010-09-09,1.229,5.5,0.0,1.713,14,2010,True,0.0,0-2 days
2010-09-10,1.379,6.9,0.0,2.282,14,2010,True,0.0,0-2 days
2010-09-11,0.164,1.0,0.0,0.308,14,2010,False,1.0,0-2 days
2010-09-12,0.029,0.3,0.0,0.083,14,2010,False,2.0,0-2 days
2010-09-13,0.014,0.2,0.0,0.053,14,2010,False,3.0,3-7 days
2010-09-14,0.071,0.5,0.0,0.144,14,2010,False,4.0,3-7 days
2010-09-15,3.643,5.6,2.3,1.035,14,2010,True,0.0,0-2 days
2010-09-16,0.007,0.1,0.0,0.027,14,2010,False,1.0,0-2 days
2010-09-17,0.121,0.8,0.0,0.246,14,2010,False,2.0,0-2 days
2010-09-18,0.007,0.1,0.0,0.027,14,2010,False,3.0,3-7 days
2010-09-19,0.0,0.0,0.0,0.0,14,2010,False,4.0,3-7 days
2010-09-20,0.086,0.5,0.0,0.146,14,2010,False,5.0,3-7 days
2010-09-21,0.0,0.0,0.0,0.0,14,2010,False,6.0,3-7 days
2010-09-22,0.0,0.0,0.0,0.0,14,2010,False,7.0,3-7 days
2010-09-23,0.293,1.5,0.0,0.483,14,2010,False,8.0,8-14 days
2010-09-24,6.914,9.6,5.0,1.474,14,2010,True,0.0,0-2 days
2010-09-25,2.014,8.9,0.3,2.071,14,2010,True,0.0,0-2 days
2010-09-26,0.0,0.0,0.0,0.0,14,2010,False,1.0,0-2 days
2010-09-27,3.179,8.1,1.3,1.846,14,2010,True,0.0,0-2 days
2010-09-28,0.664,1.7,0.0,0.44,14,2010,False,1.0,0-2 days
2010-09-29,0.671,2.5,0.0,0.665,14,2010,False,2.0,0-2 days
2010-09-30,11.986,13.4,9.8,1.018,14,2010,True,0.0,0-2 days
2010-10-01,0.557,2.3,0.0,0.717,14,2010,False,1.0,0-2 days
2010-10-02,11.18,17.4,7.5,2.615,15,2010,True,0.0,0-2 days
2010-10-03,24.6,33.0,13.0,5.669,15,2010,True,0.0,0-2 days
2010-10-04,4.113,5.5,3.2,0.616,15,2010,True,0.0,0-2 days
2010-10-05,0.22,0.5,0.0,0.161,15,2010,False,1.0,0-2 days
2010-10-06,9.6,13.1,5.3,2.061,15,2010,True,0.0,0-2 days
2010-10-07,0.24,1.8,0.0,0.475,15,2010,False,1.0,0-2 days
2010-10-08,0.113,0.4,0.0,0.146,15,2010,False,2.0,0-2 days
2010-10-09,0.0,0.0,0.0,0.0,15,2010,False,3.0,3-7 days
2010-10-10,0.0,0.0,0.0,0.0,15,2010,False,4.0,3-7 days
2010-10-11,0.0,0.0,0.0,0.0,15,2010,False,5.0,3-7 days
2010-10-12,0.0,0.0,0.0,0.0,15,2010,False,6.0,3-7 days
2010-10-13,0.0,0.0,0.0,0.0,15,2010,False,7.0,3-7 days
2010-10-14,0.007,0.1,0.0,0.026,15,2010,False,8.0,8-14 days
2010-10-15,0.087,0.5,0.0,0.173,15,2010,False,9.0,8-14 days
2010-10-16,1.14,2.4,0.3,0.587,15,2010,True,0.0,0-2 days
2010-10-17,0.34,1.0,0.0,0.342,15,2010,False,1.0,0-2 days
2010-10-18,0.047,0.3,0.0,0.092,15,2010,False,2.0,0-2 days
2010-10-19,1.413,3.3,0.6,0.812,15,2010,True,0.0,0-2 days
2010-10-20,5.433,6.7,3.3,1.034,15,2010,True,0.0,0-2 days
2010-10-21,0.013,0.2,0.0,0.052,15,2010,False,1.0,0-2 days
2010-10-22,0.0,0.0,0.0,0.0,15,2010,False,2.0,0-2 days
2010-10-23,10.793,22.5,5.1,5.285,15,2010,True,0.0,0-2 days
2010-10-24,0.66,2.3,0.0,0.632,15,2010,False,1.0,0-2 days
2010-10-25,0.187,1.0,0.0,0.334,15,2010,False,2.0,0-2 days
2010-10-26,0.067,0.3,0.0,0.105,15,2010,False,3.0,3-7 days
2010-10-27,5.027,7.0,3.6,1.026,15,2010,True,0.0,0-2 days
2010-10-28,0.213,1.5,0.0,0.376,15,2010,False,1.0,0-2 days
2010-10-29,0.033,0.3,0.0,0.09,15,2010,False,2.0,0-2 days
2010-10-30,2.053,3.5,0.9,0.845,15,2010,True,0.0,0-2 days
2010-10-31,1.753,5.3,0.1,1.571,15,2010,True,0.0,0-2 days
2010-11-01,1.393,2.4,0.7,0.569,15,2010,True,0.0,0-2 days
2010-11-02,0.508,1.2,0.0,0.328,13,2010,False,1.0,0-2 days
2010-11-03,0.008,0.1,0.0,0.028,13,2010,False,2.0,0-2 days
2010-11-04,0.0,0.0,0.0,0.0,13,2010,False,3.0,3-7 days
2010-11-05,0.038,0.2,0.0,0.077,13,2010,False,4.0,3-7 days
2010-11-06,6.985,9.6,4.8,1.494,13,2010,True,0.0,0-2 days
2010-11-07,0.023,0.3,0.0,0.083,13,2010,False,1.0,0-2 days
2010-11-08,3.692,7.1,0.0,1.688,13,2010,True,0.0,0-2 days
2010-11-09,3.615,8.1,1.7,1.903,13,2010,True,0.0,0-2 days
2010-11-10,1.392,2.8,0.0,0.89,13,2010,True,0.0,0-2 days
2010-11-11,1.723,3.7,0.3,1.161,13,2010,True,0.0,0-2 days
2010-11-12,3.785,7.4,1.9,1.611,13,2010,True,0.0,0-2 days
2010-11-13,4.315,6.6,3.2,0.941,13,2010,True,0.0,0-2 days
2010-11-14,0.792,1.7,0.2,0.407,13,2010,False,1.0,0-2 days
2010-11-15,3.092,6.0,1.8,1.219,13,2010,True,0.0,0-2 days
2010-11-16,0.038,0.2,0.0,0.065,13,2010,False,1.0,0-2 days
2010-11-17,0.031,0.2,0.0,0.063,13,2010,False,2.0,0-2 days
2010-11-18,3.508,4.4,2.2,0.682,13,2010,True,0.0,0-2 days
2010-11-19,0.877,2.8,0.0,0.752,13,2010,False,1.0,0-2 days
2010-11-20,0.008,0.1,0.0,0.028,13,2010,False,2.0,0-2 days
2010-11-21,0.0,0.0,0.0,0.0,13,2010,False,3.0,3-7 days
2010-11-22,0.054,0.4,0.0,0.12,13,2010,False,4.0,3-7 days
2010-11-23,0.077,0.3,0.0,0.117,13,2010,False,5.0,3-7 days
2010-11-24,0.008,0.1,0.0,0.028,13,2010,False,6.0,3-7 days
2010-11-25,0.031,0.2,0.0,0.075,13,2010,False,7.0,3-7 days
